Taxon,ApE1D1,ApE1D2,ApE1D3,ApE2D1,ApE2D2,ApE2D3,ApE3D1,ApE3D2,ApE3D3,ApE4D1,ApE4D2,ApE4D3,JuE1D1,JuE1D2,JuE1D3,JuE2D1,JuE2D2,JuE2D3,JuE3D1,JuE3D2,JuE3D3,JuE4D1,JuE4D2,JuE4D3,ApE1W1,ApE1W2,ApE1W3,ApE2W1,ApE2W2,ApE2W3,ApE3W1,ApE3W2,ApE3W3,ApE4W1,ApE4W2,ApE4W3,JuE1W1,JuE1W2,JuE1W3,JuE2W1,JuE2W2,JuE2W3,JuE3W1,JuE3W2,JuE3W3,JuE4W1,JuE4W2,JuE4W3,AuE1D1,AuE1D2,AuE1D3,AuE2D1,AuE2D2,AuE2D3,AuE3D1,AuE3D2,AuE3D3,AuE4D1,AuE4D2,AuE4D3,AuE1W1,AuE1W2,AuE1W3,AuE2W1,AuE2W2,AuE2W3,AuE3W1,AuE3W2,AuE3W3,AuE4W1,AuE4W2,AuE4W3
2518,0,1.14837E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81649E-07,5.35344E-08,4.01816E-08,3.40125E-08,2.50636E-08,0,0,0,0,0,0,0,2.68931E-07,1.94325E-07,1.48458E-07,0,9.91689E-08,1.15575E-07,0,0,0,0,0,0,8.74672E-09,1.01287E-08,0,0,0,0,0,0,0,0,0,0,5.86776E-08,1.4841E-08,9.72404E-08,7.97378E-08,4.66424E-08,1.85593E-07,0,0,0,0,0,0
2519,1.95132E-07,1.8939E-08,0,3.21578E-07,2.70298E-07,1.69012E-07,0,4.87566E-08,1.84334E-08,2.60065E-07,2.38719E-07,7.8565E-08,0,4.41409E-07,4.5145E-08,3.33952E-07,3.69125E-07,3.12566E-07,0,5.32127E-08,1.50462E-07,3.77637E-07,0,1.40001E-07,6.26364E-07,6.98897E-07,4.26205E-07,4.59823E-08,4.22932E-08,0,3.01018E-07,4.24387E-07,5.33668E-07,3.2888E-07,1.62424E-07,5.24757E-07,1.24838E-06,1.92879E-06,8.51209E-07,1.11786E-07,1.645E-07,1.83003E-07,2.77076E-07,8.51236E-07,9.13834E-07,3.50189E-08,4.0047E-08,2.63629E-07,1.56546E-08,1.67043E-08,6.34598E-08,2.51081E-07,4.84237E-07,2.0364E-07,8.60905E-08,1.90906E-07,1.31348E-07,5.03001E-08,2.62258E-07,2.43087E-08,5.6152E-07,1.27396E-07,5.44373E-07,1.08513E-07,1.90726E-07,2.31315E-07,1.95291E-07,2.12404E-07,3.47483E-07,1.14029E-07,2.20694E-07,6.44799E-08
2520,6.77285E-08,4.11063E-08,0,9.65737E-08,1.15986E-07,2.41025E-07,1.40747E-07,3.15567E-07,1.59299E-07,2.60527E-07,8.853E-08,2.09313E-07,4.89846E-08,3.41987E-07,0,1.63742E-07,2.22268E-07,1.63646E-07,2.47629E-07,1.10054E-07,1.08166E-07,2.19318E-07,6.22083E-08,1.67703E-07,0,0,0,1.35277E-08,1.66914E-08,0,6.44937E-08,0,1.16791E-07,1.14714E-08,2.34989E-08,0,0,0,0,0,0,0,1.20293E-07,0,2.14589E-08,1.5482E-08,0,2.75256E-08,0,5.97069E-08,0,1.51317E-07,1.19112E-07,1.97758E-07,2.98003E-07,1.62416E-07,1.23671E-07,4.80657E-08,1.39706E-07,1.19562E-07,0,0,0,8.39345E-09,0,0,5.37603E-08,2.68094E-08,1.01629E-07,4.31035E-08,1.13459E-07,0
2521,3.49767E-08,0,0,3.47575E-08,0,1.9677E-07,0,0,0,0,0,0,0,0,3.1874E-08,7.44919E-08,7.44768E-08,9.74166E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4332E-07,1.30238E-07,5.65752E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,0,1.60702E-07,2.84952E-07,3.61819E-08,0,0,0,0,0,0,0,4.33625E-08,4.69443E-08,2.75223E-08,0,3.87724E-08,3.87646E-08,6.76061E-08,0,0,0,0,0,0,1.72361E-08,1.18526E-08,2.66889E-08,0,0,0,0,0,0,0,0,0,0,0,3.5857E-08,2.33054E-08,0,2.4766E-08,0,0,0,0,0,0,3.24619E-07,7.4755E-08,1.53248E-07,0,0,2.94469E-08,0,0,0,0,0,0,1.70511E-08,0,1.84536E-08,0,0,2.68758E-08,0,0,0,0,0,0
2523,0,6.8902E-08,1.09844E-07,1.4714E-07,2.60199E-07,1.68502E-07,4.05005E-08,3.10959E-08,0,4.85455E-08,4.0399E-08,4.89835E-08,4.53162E-08,0,1.15657E-07,3.78419E-08,1.27916E-07,2.76807E-07,0,0,0,4.39717E-08,1.85951E-07,1.29073E-07,8.9141E-09,0,0,4.17477E-08,2.84249E-08,0,3.96136E-08,0,0,0,0,0,0,0,0,3.13816E-08,5.77901E-08,9.92531E-09,0,1.04364E-07,0,0,0,0,1.24233E-07,1.00763E-07,9.01957E-08,3.64032E-08,0,1.2207E-07,4.21283E-08,0,6.51578E-08,4.77385E-08,4.13868E-08,1.38425E-07,1.76369E-08,8.21965E-08,1.90875E-08,0,9.38064E-08,0,0,0,0,0,9.03091E-08,0
2524,0,5.88736E-08,2.41097E-07,0,0,0,0,0,0,0,0,0,4.97257E-08,4.64322E-08,2.40475E-08,0,0,0,0,0,0,0,0,0,1.53651E-08,6.33959E-08,1.58611E-08,0,5.68499E-09,8.04023E-08,0,0,0,0,0,0,1.51653E-08,0,5.27575E-08,1.25526E-08,3.69895E-08,5.59775E-08,0,0,0,0,0,0,2.71759E-07,4.57976E-08,3.61701E-07,0,0,0,0,0,0,0,0,0,3.04004E-08,1.75749E-08,0,3.2546E-08,1.10833E-08,0,0,0,0,0,0,0
2525,0,0,2.01036E-08,4.95977E-08,5.18834E-08,1.40392E-07,5.55176E-08,0,0,0,0,0,0,0,0,0,0,1.15842E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27068E-08,0,0,0,2.02443E-08,4.95018E-08,1.48753E-07,8.44409E-08,0,0,0,0,0,0,8.10358E-08,6.48438E-08,0,0,0,8.07309E-08,2.5561E-08,0,2.29731E-08,0,2.83662E-08,2.7996E-08,0,0,0,6.12816E-08,1.57221E-08,1.70616E-08,0,0,0,0,0,0
2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28531E-08,0,0,0,0,0,0,0,0,0,0,0,8.45916E-08,0,2.22873E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74269E-08,0,2.20555E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27524E-08,0,0,0,0,0,0,0
2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60993E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42853E-08,0,2.17467E-08,2.54413E-08,0,0,0,0,0,0,0
2530,0,0,1.25417E-07,0,0,0,0,0,0,0,0,0,5.3215E-08,0,0,0,0,0,0,0,0,0,0,0,9.45544E-09,0,4.88035E-09,1.50284E-07,4.59347E-08,1.40857E-07,0,0,3.71431E-08,0,0,0,5.13286E-08,6.69794E-09,0,7.1465E-08,2.19242E-07,2.08021E-07,0,0,0,0,0,0,0,0,1.08128E-07,0,0,0,0,0,0,0,0,0,9.35397E-09,0,1.5185E-08,1.09911E-07,2.40526E-07,1.61931E-07,0,0,0,0,0,0
2531,0,0,0,0,0,4.89995E-08,0,0,0,5.14011E-08,0,0,0,0,0,4.63748E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2647E-08,8.58891E-08,1.65006E-08,1.17603E-08,0,0,0,0,0,0,0,0,1.34752E-07,6.91637E-08,7.57264E-08,7.25992E-08,3.198E-08,1.70302E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9007E-08,5.4969E-08,1.05133E-07,0,0,1.4552E-07
2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13903E-08,0,0,0,0,0,0,0,3.9958E-08,0,0,0,7.02923E-08,0,0,0,0,0,0,0,6.51496E-08,2.34074E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6666E-08,0,0,0,0,0,0,3.94897E-08,3.32204E-08,0,0,0,0
2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45451E-08,0,0,0,0,0,0,0,0,0,0,0,8.16891E-08,0,0,0,0,0,0,0,0,0,4.9338E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77019E-08,0,0,0,0,0,0,0
2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88695E-08,0,0,0,0,0,0,0,0,0,0,3.03558E-08,0,2.14158E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5611E-08,2.45081E-08,0,0,0,0,0,0,0,0,0,0
2535,0,0,0,4.39224E-08,1.14866E-07,6.8465E-08,0,0,0,0,0,0,0,0,0,2.35335E-08,2.53015E-07,5.64927E-08,0,0,0,0,0,0,0,0,2.02596E-08,0,0,0,0,0,0,0,0,0,0,0,2.04144E-08,0,0,0,0,0,0,0,0,0,0,0,0,1.87003E-07,7.7217E-08,1.78733E-08,0,0,0,0,0,0,5.82461E-08,0,0,0,0,0,0,0,0,0,0,0
2536,0,0,0,2.39902E-08,5.01915E-08,8.14883E-08,0,0,0,0,0,0,0,0,0,0,2.57026E-08,6.98978E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4974E-08,0,0,1.97843E-07,0,1.95246E-08,0,0,3.46543E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21831E-07
2537,0,0,0,5.0933E-08,1.77601E-08,1.92229E-08,0,0,0,0,0,0,0,0,0,1.81932E-08,1.63706E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50031E-08,1.59041E-08,1.38174E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77756E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,0,3.11841E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56471E-08,0,0,0,0,0,0,0,0,0,1.69339E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61569E-08,0,0,0,0,0,0,0,0,0,0,0
2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04423E-07,0,0,0,0,0,0,0
2543,0,2.33378E-08,0,2.84787E-08,2.97911E-08,0,0,0,0,0,0,0,0,0,2.61161E-08,0,3.05115E-08,0,0,0,0,0,0,0,6.60331E-07,3.1144E-07,2.19218E-07,2.5239E-08,3.04338E-08,4.79298E-08,0,0,0,0,0,0,5.81807E-07,7.79668E-07,4.32572E-07,8.95983E-08,1.68202E-07,7.35104E-08,0,0,0,0,0,0,0,0,0,0,2.66778E-08,0,0,0,0,0,0,0,2.00124E-07,9.57783E-08,2.44063E-07,1.35244E-07,1.38444E-07,1.61363E-07,0,0,0,0,0,0
2544,9.36174E-08,0,0,6.10853E-07,5.15805E-07,5.98148E-07,3.17759E-07,5.59726E-08,1.48017E-07,3.91262E-08,0,0,0,6.19381E-08,0,4.14177E-07,7.43023E-07,3.04306E-07,0,4.4355E-08,1.03701E-07,0,0,3.96329E-08,0,0,0,0,0,0,0,0,0,0,0,3.98182E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13779E-08,1.14427E-07,8.96906E-07,6.99006E-07,2.29996E-07,1.01862E-07,3.14866E-08,1.4816E-08,0,3.76805E-08,0,0,0,0,0,0,0,0,0,6.63553E-08,0,0,0
2545,6.13941E-08,0,0,1.8725E-07,4.4807E-07,2.32329E-07,0,0,0,0,0,0,0,1.83482E-08,0,2.57663E-07,4.8582E-07,8.39684E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14898E-07,2.18816E-07,1.22672E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,0,0,0,0,8.36525E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25689E-08,2.44917E-08,0,0,0,0,0,0
2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90995E-07
2549,0,0,0,0,0,0,0,0,0,0,8.2943E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73381E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,0,0,3.46088E-08,2.7938E-08,0,0,0,0,0,0,0,0,2.20896E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63407E-08,3.43396E-08,0,0,0,0,0,0,0,2.09417E-08,0,8.15969E-08,1.93384E-07,3.40289E-08,0,0,0,0,0,0,3.48762E-08,0,2.75195E-07,0,0,0,0,0,0,0,0,0,7.7067E-08,0,0,6.05603E-08,5.31369E-08,0,0,0,0,0,0,0
2551,4.37481E-07,1.09373E-07,1.87267E-08,3.32902E-07,3.77769E-07,2.87086E-07,0,2.68668E-08,0,0,0,0,7.17154E-08,5.45472E-08,6.29433E-07,1.75357E-07,3.7861E-07,1.16317E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37058E-08,4.97299E-08,1.96459E-07,3.43458E-07,1.63838E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40409E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07708E-07,0
2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6315E-08,4.59651E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81461E-08
2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,1.16513E-07,7.1161E-08,2.78989E-08,1.44728E-07,1.36258E-07,1.31094E-07,0,1.1011E-08,0,0,0,0,9.15449E-08,5.91956E-08,1.8581E-07,3.10179E-08,2.32588E-07,1.35212E-07,1.60847E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33294E-08,6.27644E-08,0,1.19355E-07,1.62691E-07,4.71151E-08,0,1.38334E-08,0,0,0,0,0,0,8.19826E-09,0,0,0,0,0,0,0,0,0
2557,5.29435E-07,4.93861E-07,0,7.1028E-07,5.65693E-07,7.84468E-07,0,8.6854E-08,0,0,0,0,1.42931E-07,2.56638E-07,8.62605E-07,7.4245E-07,4.80533E-07,3.52304E-07,0,0,0,0,0,0,0,0,0,0,9.73193E-09,0,0,0,0,0,0,0,0,0,8.29117E-09,2.63032E-08,0,0,0,0,0,0,0,0,1.16317E-07,1.5574E-07,1.34084E-08,4.58938E-07,8.31833E-07,3.61556E-07,5.29053E-08,5.38071E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,3.81703E-07,2.24429E-07,1.67458E-07,5.72253E-07,5.1444E-07,5.42864E-07,0,7.16436E-08,0,1.21986E-07,2.23183E-07,1.63025E-07,2.76543E-07,2.56385E-07,5.74331E-07,1.95287E-07,2.48551E-07,5.10531E-07,0,0,9.28872E-08,1.47886E-07,8.08884E-08,7.16638E-08,0,0,0,8.98444E-08,2.70841E-08,2.55927E-08,0,0,0,7.05615E-08,1.16311E-07,7.67718E-08,0,0,1.68702E-08,2.73236E-08,2.80667E-08,0,0,0,0,3.17438E-08,0,0,1.02472E-07,6.46053E-08,3.06715E-07,2.91235E-07,4.3698E-07,2.28771E-07,3.13783E-08,3.32221E-08,0,7.58569E-08,7.80539E-08,3.41412E-07,0,0,0,0,7.9204E-08,2.61808E-08,0,0,0,0,0,0
2559,6.14872E-07,7.17776E-07,2.8464E-07,2.46478E-07,1.70646E-07,2.12077E-07,0,0,0,7.13322E-08,0,0,5.00261E-07,4.96486E-07,8.16768E-07,1.68079E-07,1.24345E-07,1.9013E-07,0,0,0,3.23058E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37227E-08,1.80585E-08,0,0,0,0,0,0,1.37311E-07,4.0013E-07,7.71771E-07,1.4274E-07,3.06904E-07,1.15969E-07,0,2.8702E-08,8.34533E-08,0,1.37393E-07,3.38999E-08,0,0,0,0,0,0,0,0,0,0,0,0
2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82503E-08,0,0,0,0,0,0,0,0,0,0,2.61945E-08,0,2.76058E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94504E-08,0,0,0,0,0,0,0,0,0
2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3481E-07,0,3.02905E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,4.23052E-08,0,5.2078E-08,0,0,0,0,0,0,0,0,0,0,0,3.85524E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62402E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80268E-08,7.64246E-08,0,0,0,0,0,0,0,0,0,0
2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1769E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52518E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,0,7.86381E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98838E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29739E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40141E-08,0,0,0,0,0,0
2566,0,0,0,0,3.03791E-08,1.10249E-07,0,0,0,0,0,0,0,0,0,3.112E-08,0,2.71314E-08,0,0,0,0,0,0,0,0,0,6.8183E-08,3.99973E-08,1.13384E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98105E-08,2.72043E-08,5.28313E-08,0,0,0,0,0,7.32837E-08,0,0,0,9.81293E-08,0,2.23307E-08,0,0,0,0,0,0
2567,0,0,0,0,0,0,0,0,0,0,0,4.0694E-08,0,0,0,0,0,0,0,0,3.42968E-08,3.65304E-08,0,3.65842E-08,0,0,0,1.83144E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8333E-08,0,0,0,0,0,0,3.49332E-08,0,6.8397E-08,0,0,0
2568,0,0,0,0,0,2.65848E-08,2.62823E-08,0,0,5.57757E-08,0,0,0,0,0,0,0,2.1936E-08,0,0,2.37159E-08,0,8.38555E-08,2.52976E-08,0,0,0,1.5262E-08,0,1.73899E-08,0,0,0,0,2.5909E-08,0,5.91056E-08,0,0,2.03176E-08,0,0,0,0,0,0,0,0,0,0,0,2.42042E-08,0,1.91092E-08,7.2604E-08,0,6.52534E-08,2.74243E-08,2.68574E-08,0,0,0,0,0,1.79394E-08,1.94678E-08,4.83118E-08,0,0,0,0,2.51862E-08
2569,5.96247E-08,7.28326E-08,1.10098E-07,2.96255E-08,0,0,0,0,0,0,0,0,7.02715E-08,6.05861E-08,2.71678E-08,0,0,0,0,0,0,0,0,0,0,0,0,1.5979E-08,1.92679E-08,0,0,0,0,0,0,0,0,0,0,2.12721E-08,0,0,0,0,0,0,0,0,1.84914E-07,0,2.63669E-08,0,0,0,0,0,0,0,0,0,0,0,0,3.21092E-08,0,2.03823E-08,0,0,0,0,0,0
2570,8.79613E-08,0,0,0,0,0,4.89215E-08,0,0,0,0,0,0,0,0,0,0,0,4.85727E-08,5.2699E-08,4.41444E-08,0,0,4.70886E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88977E-08,0,0,0,1.80192E-07,8.35485E-08,4.04872E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,5.07662E-08,0,2.34351E-07,0,0,0,0,0,0,0,0,0,1.19662E-07,5.15847E-08,2.08183E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55019E-08,0,0,0,0,0,0,0,0,0,0,3.40008E-08,1.48596E-08,0,0,0,0,0,0,1.25953E-07,7.29263E-08,2.24495E-08,0,0,0,0,0,0,0,0,0,0,0,0,2.73387E-08,0,5.20623E-08,0,0,0,0,0,0
2572,0,1.90387E-08,4.31699E-08,0,0,0,0,0,0,0,0,0,0,2.37561E-08,1.70442E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66818E-08,0,1.36865E-08,0,0,0,0,0,0,0,0,4.13543E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86839E-08,0,0,9.52351E-09,2.29673E-08,0,0,0,0,0,0,0,0,1.32351E-08,0,2.53563E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54503E-08,5.34277E-08,2.00037E-08,0,0,0,0,0,0,0,0,0
2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11851E-08,0,0,0,0,0,0,0,0,0,0,0,3.21241E-08,2.35856E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66016E-07
2577,0,0,0,0,0,0,8.37469E-08,0,0,2.99595E-08,0,0,0,0,0,0,0,0,5.60667E-08,0,0,0,0,0,1.97923E-08,3.67093E-08,0,0,2.43298E-08,2.299E-08,0,0,0,0,0,3.04894E-08,0,0,0,2.68605E-08,0,0,2.14063E-08,0,0,0,0,0,0,0,3.32938E-08,0,4.72578E-08,0,0,0,1.9707E-07,0,0,0,0,0,0,4.05446E-08,4.74329E-08,2.5737E-08,2.59503E-08,0,1.52428E-07,0,0,0
2578,0,0,0,0,0,0,9.50205E-08,0,0,0,0,0,0,0,0,9.0966E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
